mine_id,injured_person_age,injured_person_gender,injured_person_occupation
100851,-1,Unknown,Unknown
100851,51,Male,"Electrician, Lineman"
100851,47,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
100851,49,Male,"Motorman, Motor person, Swamper, Switchman, Locomotive operator"
100851,34,Male,"Beltman, Conveyor man and belt worker, Mobile bridge carrierman, Feeder operator, Conveyor rider"
100851,20,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,49,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,33,Male,"Motorman, Motor person, Swamper, Switchman, Locomotive operator"
100851,36,Male,"Examiner, Fire boss, Pre-shift examiner, Mine examiner"
100851,-1,Unknown,Unknown
100851,55,Male,"Miner, NEC"
100851,53,Male,"Scoop car/Scooptram operator, Load/Haul/Dump (LHD) operator, Teletram operator"
100851,29,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,34,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,33,Male,"Master mechanic, Foreman, Supervisor"
100851,-1,Unknown,Unknown
100851,36,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,43,Male,"Laborer, Bull gang, Faceman, Parts runner, Roustabout, Roof trimmer/scaler"
100851,-1,Unknown,Unknown
100851,35,Male,"Belt foreman, Maintenance foreman, Maintenance supervisor"
100851,54,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
100851,57,Male,"LW Propman, Propman helper, Move crew if LW, Move-up man, Jacksetter, Advanceman LW helper"
100851,52,Male,"Motorman, Motor person, Swamper, Switchman, Locomotive operator"
100851,-1,Unknown,Unknown
100851,45,Male,"Beltman, Conveyor man and belt worker, Mobile bridge carrierman, Feeder operator, Conveyor rider"
100851,-1,Unknown,Unknown
100851,27,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,40,Male,"Electrician, Lineman"
100851,48,Male,"Electrician, Lineman"
100851,-1,Unknown,Unknown
100851,44,Male,"Motorman, Motor person, Swamper, Switchman, Locomotive operator"
100851,28,Male,"Shuttle car operator, Mantrip operator, Ramcar operator, Rail runner, Buggy operator"
100851,48,Male,"Trackman, Track worker, Track gang"
100851,24,Male,"Laborer, Bull gang, Faceman, Parts runner, Roustabout, Roof trimmer/scaler"
100851,25,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
100851,45,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,21,Male,"Longwall operator, Chock operator, Shear operator, Plow operator"
100851,53,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
100851,38,Male,"Examiner, Fire boss, Pre-shift examiner, Mine examiner"
100851,62,Male,"Electrician, Lineman"
100851,50,Male,"Laborer, Bull gang, Faceman, Parts runner, Roustabout, Roof trimmer/scaler"
100851,-1,Unknown,Unknown
100851,41,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,49,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,-1,Unknown,Unknown
100851,-1,Unknown,Unknown
100851,50,Male,"Continuous miner operator, Coal mole operator"
100851,30,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,58,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,-1,Unknown,Unknown
100851,57,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
100851,-1,Unknown,Unknown
100851,54,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
101247,35,Male,"Electrician, Lineman"
101247,56,Male,"Warehouseman, Bagger, Palletizer/Stacker, Storekeeper, Packager, Fabricator, Cleaning plant operator"
101247,27,Male,"Electrician, Lineman"
101247,25,Male,"Continuous miner operator, Coal mole operator"
101247,-1,Unknown,Unknown
101247,45,Male,"Longwall operator, Chock operator, Shear operator, Plow operator"
101247,-1,Unknown,Unknown
101247,48,Male,"Belt foreman, Maintenance foreman, Maintenance supervisor"
101247,25,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
101247,41,Male,"Belt foreman, Maintenance foreman, Maintenance supervisor"
101247,41,Male,"Motorman, Motor person, Swamper, Switchman, Locomotive operator"
101247,34,Male,"LW Propman, Propman helper, Move crew if LW, Move-up man, Jacksetter, Advanceman LW helper"
101247,50,Male,"Electrician, Lineman"
101247,54,Male,"Longwall operator, Chock operator, Shear operator, Plow operator"
101247,23,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
101247,29,Male,"LW Propman, Propman helper, Move crew if LW, Move-up man, Jacksetter, Advanceman LW helper"
101247,48,Male,"Motorman, Motor person, Swamper, Switchman, Locomotive operator"
101247,-1,Unknown,Unknown
101247,55,Male,"Motorman, Motor person, Swamper, Switchman, Locomotive operator"
101247,49,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
101247,34,Male,"Continuous miner operator, Coal mole operator"
101247,35,Male,"Electrician, Lineman"
101247,45,Male,"Motorman, Motor person, Swamper, Switchman, Locomotive operator"
101247,23,Male,"Motorman, Motor person, Swamper, Switchman, Locomotive operator"
101247,-1,Unknown,Unknown
101247,-1,Unknown,Unknown
101247,-1,Unknown,Unknown
101247,33,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
101247,33,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
101247,29,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
101401,70,Male,"Master mechanic, Foreman, Supervisor"
101401,30,Male,"LW Propman, Propman helper, Move crew if LW, Move-up man, Jacksetter, Advanceman LW helper"
101401,43,Male,"Longwall operator, Chock operator, Shear operator, Plow operator"
101401,29,Male,"Utility man, Errand boy, Service truck operator"
101401,66,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
101401,43,Male,"Electrician, Lineman"
101401,39,Female,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
101401,-1,Unknown,Unknown
101401,29,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
101401,52,Male,"Longwall operator, Chock operator, Shear operator, Plow operator"
101401,46,Male,"Belt foreman, Maintenance foreman, Maintenance supervisor"
101401,-1,Unknown,Unknown
101401,30,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
101401,29,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
101401,-1,Unknown,Unknown
101401,39,Male,"Shuttle car operator, Mantrip operator, Ramcar operator, Rail runner, Buggy operator"
101401,51,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
101401,33,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
101401,22,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
101401,55,Male,"Motorman, Motor person, Swamper, Switchman, Locomotive operator"
101401,30,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
101401,42,Male,"Electrician, Lineman"
101401,28,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
101401,66,Male,"Bull gang foreman, Labor foreman, Leadman, Section foreman, Shift boss"
101401,43,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
101401,58,Male,"Electrician, Lineman"
101401,41,Male,"Laborer, Bull gang, Faceman, Parts runner, Roustabout, Roof trimmer/scaler"
101401,70,Male,"Master mechanic, Foreman, Supervisor"
101401,37,Male,"Continuous miner operator, Coal mole operator"
101401,36,Male,"LW Propman, Propman helper, Move crew if LW, Move-up man, Jacksetter, Advanceman LW helper"
101401,23,Male,"LW Propman, Propman helper, Move crew if LW, Move-up man, Jacksetter, Advanceman LW helper"
101401,25,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
101401,25,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
101401,43,Male,"Longwall operator, Chock operator, Shear operator, Plow operator"
101401,25,Male,"LW Propman, Propman helper, Move crew if LW, Move-up man, Jacksetter, Advanceman LW helper"
101401,25,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
101401,44,Male,"Longwall operator, Chock operator, Shear operator, Plow operator"
101401,45,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
101401,38,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
101401,-1,Unknown,Unknown
102901,29,Male,"Apprentice, Trainee"
102901,26,Male,"Utility man, Errand boy, Service truck operator"
102901,28,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
102901,25,Male,"Utility man, Errand boy, Service truck operator"
102901,61,Male,Pumper
102901,51,Male,"Longwall operator, Chock operator, Shear operator, Plow operator"
102901,46,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
102901,26,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
102901,48,Male,"Electrician, Lineman"
102901,51,Male,"Longwall operator, Chock operator, Shear operator, Plow operator"
102901,31,Male,"Roof bolter, Rock bolter, Pinner, Mobile roof support operator (MRS)"
102901,28,Male,"Utility man, Errand boy, Service truck operator"
102901,60,Male,"Utility man, Errand boy, Service truck operator"
102901,49,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
102901,26,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
102901,34,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
102901,43,Male,"Electrician, Lineman"
102901,38,Male,"Laborer, Bull gang, Parts runner, Roustabout, Roof trimmer/scaler"
102901,52,Male,"Continuous miner helper, Coal mole helper, Bridgeman"
102901,28,Male,"Belt foreman, Maintenance foreman, Maintenance supervisor"
102901,25,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
102901,32,Male,"Longwall operator, Chock operator, Shear operator, Plow operator"
102901,-1,Unknown,Unknown
102901,45,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
102901,28,Male,"Utility man, Errand boy, Service truck operator"
102901,43,Male,"Utility man, Errand boy, Service truck operator"
102901,-1,Unknown,Unknown
102901,42,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
102901,-1,Unknown,Unknown
102901,-1,Unknown,Unknown
102901,40,Male,"Utility man, Errand boy, Service truck operator"
102901,60,Male,"Bull gang foreman, Labor foreman, Leadman, Section foreman, Shift boss"
102901,-1,Unknown,Unknown
200024,62,Male,"Miner, Prospector, NEC"
200024,34,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,28,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,34,Male,Leaching operator
200024,20,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,47,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,36,Male,"Miner, Prospector, NEC"
200024,43,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,30,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,58,Female,"Warehouse, Supply handler"
200024,42,Male,"Electrician, Lineman"
200024,52,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,21,Male,"Warehouseman, Bagger, Palletizer/Stacker, Storekeeper, Packager, Fabricator, Cleaning plant operator"
200024,32,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,41,Male,"Greaser, Grease man, Oiler, Lube man, Dragline oiler"
200024,23,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,43,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,61,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,58,Female,"Blaster, Shooter, Shotfirer, Explosive worker, Powder gang/monkey"
200024,40,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,59,Male,"Crane operator, Mobile equipment operator (MEO), Dragline operator, Dropball operator, Rigger"
200024,24,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,30,Female,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200024,30,Male,"Bulldozer operator, Universal operator, Heavy equipment operator, Operating engineer"
200024,30,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,23,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,31,Male,Leaching operator
200024,37,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,33,Female,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200024,39,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,35,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,61,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,19,Male,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200024,37,Female,"Warehouseman, Bagger, Palletizer/Stacker, Storekeeper, Packager, Fabricator, Cleaning plant operator"
200024,26,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,36,Male,"Bulldozer operator, Universal operator, Heavy equipment operator, Operating engineer"
200024,47,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,50,Female,"Security guard, Watchman"
200024,31,Female,"Miner, Prospector, NEC"
200024,19,Female,"Miner, Prospector, NEC"
200024,57,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,31,Male,"Electrician, Lineman"
200024,32,Male,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200024,21,Male,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200024,31,Male,"Bulldozer operator, Universal operator, Heavy equipment operator, Operating engineer"
200024,23,Female,"Warehouseman, Bagger, Palletizer/Stacker, Storekeeper, Packager, Fabricator, Cleaning plant operator"
200024,31,Female,"Security guard, Watchman"
200024,37,Female,Leaching operator
200024,23,Female,"Miner, Prospector, NEC"
200024,45,Female,Leaching operator
200024,64,Male,"Ball/Rod/Pebble/Hand/Limestone/Dry mill operator, Roller operator"
200024,23,Female,"Warehouseman, Bagger, Palletizer/Stacker, Storekeeper, Packager, Fabricator, Cleaning plant operator"
200024,24,Male,Leaching operator
200024,47,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,62,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,49,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,49,Female,"Miner, Prospector, NEC"
200024,47,Male,Leaching operator
200024,40,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,33,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,38,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,55,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,21,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,30,Male,"Electrician, Lineman"
200024,38,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,24,Female,"Barge/Boat/Dredge/Towbarge/Towboat/Leach operator, Riverman, Deck hand"
200024,42,Female,Leaching operator
200024,31,Male,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200024,25,Male,"Miner, Prospector, NEC"
200024,27,Male,Leaching operator
200024,68,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,30,Male,"Miner, Prospector, NEC"
200024,25,Male,"Warehouseman, Bagger, Palletizer/Stacker, Storekeeper, Packager, Fabricator, Cleaning plant operator"
200024,37,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,28,Male,"Miner, Prospector, NEC"
200024,24,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,56,Male,Carpenter
200024,25,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,25,Female,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,28,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,31,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,47,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,34,Female,"Bulldozer operator, Universal operator, Heavy equipment operator, Operating engineer"
200024,48,Female,"Security guard, Watchman"
200024,44,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,58,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,32,Male,"Warehouseman, Bagger, Palletizer/Stacker, Storekeeper, Packager, Fabricator, Cleaning plant operator"
200024,52,Male,"Warehouseman, Bagger, Palletizer/Stacker, Storekeeper, Packager, Fabricator, Cleaning plant operator"
200024,58,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,38,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,59,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,36,Female,"Warehouseman, Bagger, Palletizer/Stacker, Storekeeper, Packager, Fabricator, Cleaning plant operator"
200024,22,Male,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200024,40,Male,Unknown
200024,53,Male,"Electrician, Lineman"
200024,25,Male,Drill helper
200024,46,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,51,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,28,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,37,Male,"Electrician, Lineman"
200024,35,Male,"Warehouseman, Bagger, Palletizer/Stacker, Storekeeper, Packager, Fabricator, Cleaning plant operator"
200024,27,Female,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200024,57,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,56,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,26,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,35,Male,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,21,Female,Leaching operator
200024,65,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,36,Male,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200024,-1,Unknown,Unknown
200024,19,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,27,Female,Mechanic helper
200024,46,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,55,Female,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200024,39,Female,"Miner, Prospector, NEC"
200024,34,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,30,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200024,36,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,32,Female,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200024,53,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200024,47,Male,Mechanic helper
200137,36,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200137,28,Female,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman"
200137,40,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200137,21,Male,"Hammer mill operator, Breaker mill operator, Jaw mill operator"
200137,74,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200137,57,Female,"Haul/Off road/Coal/Ore/Pit/Quarry/Rock/Rubber tire truck driver, Transportation truck driver"
200137,24,Male,"Assayer, Geologist, Metallurgist, Engineer, Engineer management"
200137,25,Male,"Maintenance man, Mechanic, Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech"
200137,61,Male,Hydrate plant operator
200137,40,Male,Drill operator
200137,57,Male,"Bulldozer operator, Universal operator, Heavy equipment operator, Operating engineer"
200137,56,Male,"Ball/Rod/Pebble/Hand/Limestone/Dry mill operator, Roller operator"
